CustomerID,SavingsID,AvgBalance
CID-64060,SID-874135,17888
CID-74596,SID-643022,5200
CID-637232,SID-205435,35537
CID-18495,SID-631002,94362
CID-7199,SID-172132,16033
CID-385372,SID-783260,86537
CID-301604,SID-120811,27116
CID-620711,SID-559266,4282
CID-519854,SID-455700,64319
CID-333932,SID-884849,67148
CID-196743,SID-49686,80721
CID-626467,SID-134035,49534
CID-847160,SID-454074,41174
CID-674428,SID-278345,99068
CID-152837,SID-458424,82000
CID-324988,SID-875471,58593
CID-659478,SID-559614,52153
CID-317503,SID-884059,78056
CID-78196,SID-594448,11953
CID-367520,SID-483031,83789
CID-459729,SID-544412,32693
CID-355534,SID-723090,91372
CID-615251,SID-621294,32300
CID-481617,SID-497919,68283
CID-251456,SID-599104,81530
CID-441199,SID-303742,92242
CID-85251,SID-697036,78924
CID-450791,SID-599459,51260
CID-881702,SID-747933,61744
CID-26931,SID-367794,14169
CID-327953,SID-406389,84528
CID-679754,SID-676373,99320
CID-668948,SID-426676,28797
CID-429639,SID-663015,68925
CID-300819,SID-220667,12153
CID-636050,SID-481953,92270
CID-779416,SID-62980,62046
CID-537919,SID-642946,83035
CID-13765,SID-546023,46886
CID-397750,SID-492882,83997
CID-646615,SID-699075,50299
CID-708731,SID-105501,11212
CID-633085,SID-122178,21067
CID-117194,SID-351300,93622
CID-120608,SID-190889,58476
CID-898091,SID-138052,18873
CID-385200,SID-541508,55458
CID-689943,SID-773204,52578
CID-783682,SID-223095,72184
CID-657517,SID-145007,69115
CID-361103,SID-344685,75755
CID-804705,SID-284390,2720
CID-7175,SID-830843,4523
CID-527273,SID-327216,24846
CID-374725,SID-327802,80609
CID-858103,SID-180562,73268
CID-378287,SID-644673,13054
CID-534186,SID-771273,69260
CID-202280,SID-392944,1023
CID-776843,SID-829376,98228
CID-893050,SID-661148,93013
CID-250613,SID-874607,21858
CID-752224,SID-365582,16896
CID-702256,SID-846310,35176
CID-823799,SID-780755,82350
CID-467197,SID-696217,63028
CID-443548,SID-295462,39690
CID-631279,SID-343874,23991
CID-32322,SID-396600,43317
CID-354126,SID-576930,85483
CID-816058,SID-625277,21081
CID-669658,SID-119265,18732
CID-267483,SID-790920,8727
CID-58397,SID-836751,23862
CID-781363,SID-103310,58865
CID-556414,SID-70516,36155
CID-367456,SID-393427,63514
CID-136802,SID-468860,22981
CID-670778,SID-599129,4659
CID-456912,SID-635932,62910
CID-453880,SID-576011,23441
CID-7386,SID-663386,97863
CID-452143,SID-812539,31279
CID-650456,SID-854772,52327
CID-463586,SID-26604,19703
CID-580440,SID-585422,4566
CID-137925,SID-559344,91702
CID-88975,SID-404470,74236
CID-678847,SID-505718,47018
CID-544928,SID-89512,33396
CID-118187,SID-357051,82469
CID-239781,SID-433616,8895
CID-367042,SID-232981,36277
CID-345801,SID-151102,5714
CID-470819,SID-255264,73303
CID-133723,SID-888793,55439
CID-137919,SID-219442,9733
CID-368665,SID-515418,89770
CID-783733,SID-473736,55149
CID-224260,SID-572422,91688
CID-740676,SID-212521,2595
CID-852805,SID-333401,44340
CID-117728,SID-370091,61965
CID-284687,SID-378439,87173
CID-345749,SID-695271,39255
CID-72405,SID-423807,34722
CID-638796,SID-433538,73043
CID-303376,SID-786705,48930
CID-796184,SID-527620,36133
CID-741999,SID-841168,58470
CID-536152,SID-298938,75068
CID-210317,SID-680747,88443
CID-111861,SID-65583,86565
CID-211654,SID-568413,48976
CID-173924,SID-266999,66820
CID-271282,SID-533044,97544
CID-88592,SID-476931,66488
CID-173503,SID-707324,36392
CID-862804,SID-296048,6683
CID-409908,SID-502079,47839
CID-108767,SID-68199,58724
CID-380525,SID-845531,87384
CID-120842,SID-421283,85386
CID-22659,SID-558904,91065
CID-207109,SID-500945,60992
CID-337673,SID-708671,16404
CID-156070,SID-6183,24084
CID-459555,SID-392756,55470
CID-521037,SID-411124,96476
CID-170101,SID-62297,52620
CID-68231,SID-658799,25709
CID-710940,SID-101479,14000
CID-445719,SID-57181,72884
CID-298884,SID-309075,5899
CID-890768,SID-711857,96319
CID-892591,SID-73921,50008
CID-714007,SID-421774,80569
CID-256112,SID-642523,98901
CID-166705,SID-169783,4487
CID-566163,SID-377652,805
CID-469026,SID-385888,71751
CID-870739,SID-891536,59691
CID-722641,SID-107030,72794
CID-31475,SID-850585,18776
CID-509034,SID-47437,64279
CID-323609,SID-525684,9078
CID-668177,SID-348238,47388
CID-386340,SID-528915,5939
CID-365581,SID-369786,13210
CID-449401,SID-85131,63107
CID-857484,SID-211155,8128
CID-480787,SID-89768,5781
CID-808140,SID-467088,61499
CID-645490,SID-359215,46466
CID-379217,SID-306115,50602
CID-507345,SID-898334,41969
CID-344099,SID-735823,9834
CID-558984,SID-26894,44401
CID-627318,SID-519799,77652
CID-607632,SID-4541,26581
CID-538676,SID-5922,14063
CID-131258,SID-370190,80958
CID-642919,SID-440141,22736
CID-308962,SID-533144,24683
CID-434292,SID-243107,66758
CID-834977,SID-534971,86966
CID-125037,SID-617878,32771
CID-261235,SID-143782,27735
CID-9297,SID-523263,58632
CID-516277,SID-125006,98314
CID-702760,SID-241697,1128
CID-492810,SID-765280,30456
CID-311124,SID-480158,48875
CID-248447,SID-836533,69465
CID-743964,SID-112147,66222
CID-271611,SID-357251,14069
CID-722787,SID-417014,13204
CID-358031,SID-827913,88026
CID-521306,SID-867340,35856
CID-64100,SID-345312,50318
CID-387798,SID-543620,64414
CID-77352,SID-866550,83901
CID-67901,SID-20512,76398
CID-87545,SID-328425,71548
CID-224526,SID-74407,28867
CID-823684,SID-111328,47167
CID-690377,SID-145161,64562
CID-724468,SID-315570,12106
CID-805039,SID-228074,97180
CID-565293,SID-173139,5862
CID-748929,SID-32264,89500
CID-167590,SID-401692,5426
CID-489944,SID-337849,2403
CID-733946,SID-791715,19212
CID-808634,SID-219105,90104
CID-279374,SID-205841,7421
CID-438358,SID-889894,50160
CID-631880,SID-763499,36245
CID-32701,SID-650068,94166
CID-72189,SID-681398,15364
CID-686870,SID-133103,22757
CID-150977,SID-604844,56966
CID-616099,SID-28324,38917
CID-573676,SID-207987,18702
CID-150729,SID-887995,47536
CID-774094,SID-698023,52789
CID-402993,SID-691316,68030
CID-571657,SID-707613,61124
CID-339462,SID-86858,38223
CID-807275,SID-540591,86615
CID-7920,SID-174330,93055
CID-460770,SID-384180,6805
CID-177267,SID-352438,8571
CID-273743,SID-271636,89515
CID-96208,SID-696350,54060
CID-633231,SID-655028,42339
CID-427061,SID-527182,32970
CID-431103,SID-744260,73739
CID-428206,SID-338450,16239
CID-535042,SID-635254,77002
CID-67705,SID-469269,51664
CID-529434,SID-835099,44761
CID-418258,SID-547707,9630
CID-273675,SID-490313,89135
CID-635618,SID-283288,67776
CID-326732,SID-796592,33268
CID-445542,SID-136805,62619
CID-842903,SID-835629,41028
CID-272222,SID-810767,77809
CID-90005,SID-329011,86080
CID-392072,SID-631656,66025
CID-696050,SID-582120,90556
CID-180886,SID-290861,52622
CID-24016,SID-729308,75382
CID-247532,SID-297495,87091
CID-705051,SID-596650,48746
CID-408550,SID-795519,68385
CID-464926,SID-185529,61393
CID-102806,SID-28125,59639
CID-697100,SID-349957,18334
CID-57388,SID-534737,22800
CID-564956,SID-497967,13534
CID-463331,SID-818942,29032
CID-22712,SID-846999,21061
CID-331373,SID-395765,96611
CID-860705,SID-85011,12908
CID-544381,SID-732030,86399
CID-746553,SID-726252,52446
CID-164426,SID-35101,82165
CID-35404,SID-781987,57337
CID-708334,SID-463222,52144
CID-99866,SID-692186,50993
CID-731032,SID-169642,64547
CID-609496,SID-564432,28279
CID-670679,SID-182872,55897
CID-615895,SID-696890,25543
CID-859255,SID-790607,37571
CID-450145,SID-325478,2557
CID-731376,SID-432506,32584
CID-64450,SID-144528,83356
CID-492936,SID-80121,51466
CID-453437,SID-375055,70502
CID-137746,SID-230772,13850
CID-800671,SID-438726,71440
CID-298049,SID-200308,66647
CID-340827,SID-106861,7857
CID-408710,SID-798717,33897
CID-65494,SID-218644,76548
CID-681259,SID-448764,95938
CID-318328,SID-122841,50462
CID-828320,SID-180125,57841
CID-134976,SID-669928,65774
CID-437874,SID-78991,11350
CID-302460,SID-433627,65968
CID-232693,SID-18000,63727
CID-529406,SID-790497,29687
CID-100224,SID-627351,57876
CID-75009,SID-156495,78781
CID-466479,SID-381454,66730
CID-787302,SID-56646,99207
CID-439103,SID-56063,87070
CID-833766,SID-53883,15108
CID-240709,SID-750491,84157
CID-664823,SID-442983,94491
CID-452369,SID-618901,32463
CID-345367,SID-657619,11905
CID-718601,SID-225405,9535
CID-858010,SID-413388,90550
CID-51,SID-353649,21578
CID-871377,SID-579452,59627
CID-711196,SID-595017,66928
CID-818322,SID-839958,55610
CID-307022,SID-142231,67355
CID-870902,SID-143953,31628
CID-841823,SID-559078,35114
CID-306936,SID-884068,40384
CID-613868,SID-176041,62879
CID-697799,SID-782377,83314
CID-615326,SID-818082,84539
CID-643954,SID-796176,29546
CID-84155,SID-363074,68391
CID-861777,SID-249885,39498
CID-573698,SID-141736,54317
CID-254266,SID-515151,81283
CID-86123,SID-705256,74303
CID-489975,SID-808674,79313
CID-573862,SID-566386,33805
CID-37692,SID-265682,20319
CID-542653,SID-727026,84766
CID-233466,SID-486420,75456
CID-510696,SID-53797,69434
CID-588778,SID-684910,70883
CID-893359,SID-226997,45155
CID-664413,SID-836239,46942
CID-389034,SID-683079,74088
CID-97738,SID-561028,5179
CID-648375,SID-842705,12888
CID-372221,SID-670836,64788
CID-468948,SID-333514,88878
CID-728764,SID-623073,31538
CID-173226,SID-785035,3096
CID-620605,SID-235254,52582
CID-464917,SID-833788,86125
CID-365102,SID-817665,18550
CID-700563,SID-267071,53615
CID-693939,SID-427085,24644
CID-558680,SID-565752,10660
CID-653716,SID-808285,46747
CID-246238,SID-266276,48359
CID-261048,SID-555613,69924
CID-361129,SID-562655,12236
CID-710206,SID-117172,88639
CID-65059,SID-860241,48134
CID-12934,SID-551981,88467
CID-734982,SID-737143,48273
CID-826025,SID-858459,3100
CID-132578,SID-120745,18747
CID-513335,SID-682065,60422
CID-122699,SID-614509,12244
CID-388815,SID-470643,17713
CID-364429,SID-487314,26779
CID-693475,SID-657786,98847
CID-276622,SID-275449,27593
CID-856803,SID-632436,10341
CID-611088,SID-881098,63732
CID-205150,SID-375141,15513
CID-436406,SID-413293,58447
CID-784236,SID-226397,24501
CID-382500,SID-868557,4211
CID-206186,SID-30253,35040
CID-335685,SID-175309,36300
CID-284758,SID-643979,74087
CID-327487,SID-142634,15481
CID-238140,SID-112135,52410
CID-277614,SID-245966,43174
CID-146690,SID-646279,65793
CID-413788,SID-234359,67139
CID-861605,SID-587258,49665
CID-497360,SID-325883,99549
CID-348417,SID-765175,30742
CID-337458,SID-545071,5544
CID-740662,SID-308298,68664
CID-327009,SID-486159,149
CID-49994,SID-655025,55746
CID-138298,SID-801298,85284
CID-557162,SID-423016,37876
CID-545929,SID-349927,68954
CID-29241,SID-131086,51810
CID-309258,SID-489074,91928
CID-198669,SID-627428,47001
CID-66231,SID-104387,43932
CID-429345,SID-365192,36296
CID-302504,SID-146636,32576
CID-125859,SID-237274,55823
CID-556148,SID-506843,21564
CID-188437,SID-329709,85670
CID-477390,SID-447997,51415
CID-779646,SID-744122,3770
CID-628760,SID-524558,93786
CID-883778,SID-482500,86190
CID-561716,SID-586687,36962
CID-587457,SID-369568,53552
CID-162512,SID-395936,96867
CID-565342,SID-436082,58830
CID-47052,SID-113902,44991
CID-406419,SID-808444,96511
CID-627972,SID-548881,30473
CID-1744,SID-177387,60631
CID-711991,SID-809735,97274
CID-869963,SID-209145,95359
CID-78996,SID-580549,40883
CID-813582,SID-675636,5935
CID-574620,SID-281241,9229
CID-268956,SID-223185,96771
CID-524101,SID-447526,44783
CID-899068,SID-766626,81093
CID-586974,SID-470465,83896
CID-727937,SID-678148,41308
CID-867503,SID-788357,37276
CID-233784,SID-527204,97619
CID-254778,SID-527475,60488
CID-61641,SID-819091,55269
CID-702748,SID-539514,82501
CID-658583,SID-374164,34093
CID-868193,SID-298765,36761
CID-601202,SID-302080,93191
CID-818447,SID-805258,94
CID-558445,SID-659235,10921
CID-382059,SID-423128,33351
CID-131951,SID-541448,78327
CID-551364,SID-325260,34281
CID-869756,SID-660016,84486
CID-681104,SID-204157,98613
CID-601589,SID-331454,56158
CID-549009,SID-874396,16314
CID-797335,SID-519565,58135
CID-378077,SID-43451,96301
CID-150659,SID-769541,53484
CID-831709,SID-594626,64453
CID-869303,SID-137324,20670
CID-254984,SID-523086,10439
CID-596952,SID-200269,40646
CID-732025,SID-251520,5636
CID-129361,SID-866126,17180
CID-661905,SID-20245,26805
CID-232767,SID-194935,40078
CID-266386,SID-61344,41200
CID-339637,SID-679632,52395
CID-590598,SID-364379,65050
CID-856482,SID-60437,55627
CID-120383,SID-828291,38803
CID-635914,SID-453094,4718
CID-855909,SID-834582,55954
CID-675377,SID-430590,38336
CID-619500,SID-686135,25649
CID-544167,SID-619594,42242
CID-396455,SID-386252,27915
CID-588701,SID-414658,19632
CID-372686,SID-581273,44670
CID-45127,SID-79020,26277
CID-95781,SID-392317,89934
CID-295666,SID-740226,98590
CID-722885,SID-701394,54412
CID-756201,SID-834705,47103
CID-262085,SID-112055,290
CID-502425,SID-850065,14818
CID-596187,SID-618607,83387
CID-702928,SID-584541,64091
CID-469270,SID-426393,15995
CID-113656,SID-576698,77520
CID-91938,SID-72367,93416
CID-214887,SID-598025,46241
CID-79004,SID-710846,90323
CID-846096,SID-389170,40452
CID-810335,SID-74398,97195
CID-698794,SID-153611,35119
CID-150762,SID-595830,95647
CID-429149,SID-275001,83342
CID-526636,SID-401268,53151
CID-474011,SID-192459,47923
CID-583221,SID-450630,16700
CID-291488,SID-495937,11309
CID-687567,SID-323755,61989
CID-543925,SID-899821,17396
CID-83520,SID-222203,44192
CID-187181,SID-652605,21545
CID-448622,SID-554501,40567
CID-331603,SID-630117,3968
CID-416596,SID-763526,88992
CID-266358,SID-547217,50087
CID-24509,SID-812147,39494
CID-115223,SID-791171,78433
CID-693373,SID-867229,11859
CID-85479,SID-311336,89726
CID-268801,SID-329195,87991
CID-366941,SID-316330,63180
CID-13089,SID-874813,30133
CID-115958,SID-580684,39917
CID-836856,SID-545170,20606
CID-721562,SID-193587,84201
CID-633148,SID-52182,82265
CID-136752,SID-175481,53022
CID-238571,SID-214376,86986
CID-145083,SID-194484,71492
CID-411971,SID-218582,97042
CID-710023,SID-855556,35276
CID-661633,SID-611754,92854
CID-565457,SID-545334,97817
CID-735316,SID-386502,8915
CID-320946,SID-463193,67641
CID-764211,SID-719436,32316
CID-719765,SID-687617,44729
CID-555868,SID-379351,5397
CID-748213,SID-576006,88243
CID-433914,SID-345283,79692
CID-328668,SID-804567,58439
CID-617653,SID-3879,2070
CID-462123,SID-856872,47987
CID-229201,SID-113881,85222
CID-17509,SID-727712,57723
CID-500214,SID-299984,9213
CID-97725,SID-511992,73764
CID-355451,SID-528049,31168
CID-478150,SID-773150,53148
CID-372354,SID-391482,9663
CID-815905,SID-379387,56619
CID-244061,SID-47430,30732
CID-858563,SID-388548,91140
CID-848803,SID-38024,14606
CID-24402,SID-638357,17504
CID-832703,SID-706789,6321
CID-318208,SID-83209,68297
CID-441404,SID-3741,71068
CID-192453,SID-103010,17738
CID-824709,SID-612906,49429
CID-757234,SID-283474,97158
CID-842729,SID-158780,4610
CID-791483,SID-688317,66456
CID-609457,SID-189025,37000
CID-349430,SID-139536,72286
CID-426038,SID-783872,92100
CID-37428,SID-878646,92064
CID-26897,SID-296103,37615
CID-752359,SID-168798,12014
CID-537298,SID-592357,91871
CID-832050,SID-125649,46702
CID-366169,SID-537232,79890
CID-462092,SID-215098,67824
CID-609196,SID-713215,69064
CID-324163,SID-16355,98861
CID-835710,SID-730273,23794
CID-507523,SID-79798,56816
CID-573053,SID-686956,54007
CID-310656,SID-866869,4851
CID-343748,SID-640899,96756
CID-161315,SID-537473,5806
CID-869906,SID-463579,39021
CID-449018,SID-454608,9509
CID-220881,SID-489632,2265
CID-520520,SID-492478,35341
CID-595915,SID-800337,68662
CID-526171,SID-97878,80367
CID-733636,SID-507543,56299
CID-298095,SID-158532,41317
CID-815421,SID-114661,40640
CID-442951,SID-402043,20982
CID-757788,SID-851980,53191
CID-581825,SID-690931,73829
CID-187332,SID-435833,31275
CID-246161,SID-43740,88431
CID-554912,SID-746742,88225
CID-483815,SID-714550,88047
CID-309158,SID-761677,94324
CID-534984,SID-726786,29073
CID-478489,SID-719431,49214
CID-856179,SID-403770,82819
CID-499630,SID-149494,61152
CID-180313,SID-292199,89193
CID-608936,SID-331159,2748
CID-810796,SID-231136,31251
CID-516615,SID-123148,26822
CID-632378,SID-536141,81553
CID-780691,SID-878926,43938
CID-113381,SID-96114,63253
CID-713968,SID-678908,42185
CID-687680,SID-228039,48956
CID-573961,SID-679991,35171
CID-72535,SID-55028,286
CID-585150,SID-770241,53258
CID-335121,SID-542980,73197
CID-41996,SID-296015,6672
CID-484630,SID-463444,64647
CID-147555,SID-502260,14341
CID-861187,SID-107373,47898
CID-24132,SID-308319,64804
CID-114380,SID-268620,3889
CID-512036,SID-797801,29783
CID-429045,SID-130044,86824
CID-566153,SID-281099,77276
CID-654053,SID-439163,91669
CID-430562,SID-388841,78500
CID-886727,SID-218524,31370
CID-193003,SID-63111,20292
CID-133908,SID-441940,70563
CID-17391,SID-250567,17365
CID-315586,SID-471837,93505
CID-209720,SID-723854,6176
CID-662296,SID-879409,29973
CID-817157,SID-891743,41812
CID-621890,SID-652909,43243
CID-762674,SID-862850,8866
CID-124363,SID-243605,99690
CID-892312,SID-352853,60522
CID-879323,SID-85972,83074
CID-262360,SID-93694,21161
CID-603377,SID-186409,55428
CID-87555,SID-459658,61609
CID-710698,SID-680834,47091
CID-473434,SID-102198,76118
CID-359180,SID-25224,10580
CID-11434,SID-113849,46469
CID-559334,SID-336027,53311
CID-773251,SID-824423,59539
CID-304495,SID-352876,30445
CID-486108,SID-563449,53297
CID-771823,SID-114023,79776
CID-244412,SID-467238,41399
CID-716222,SID-427983,17423
CID-77033,SID-538397,55452
CID-250933,SID-422834,95174
CID-138135,SID-731566,54281
CID-88163,SID-219899,77890
CID-549266,SID-249264,3145
CID-569694,SID-435561,26220
CID-325326,SID-549806,71222
CID-853264,SID-889196,81231
CID-474052,SID-600071,74784
CID-842354,SID-388306,85867
CID-463704,SID-338315,82662
CID-208974,SID-144918,27017
CID-774204,SID-124887,21962
CID-635648,SID-490071,79669
CID-780496,SID-493766,41909
CID-425377,SID-654590,66427
CID-380120,SID-897210,51222
CID-464935,SID-231760,11518
CID-476981,SID-113925,89735
CID-680243,SID-81570,80172
CID-528040,SID-587357,46875
CID-492944,SID-529230,93179
CID-184450,SID-208175,41927
CID-706344,SID-76763,72088
CID-478246,SID-861372,68221
CID-632919,SID-420262,88383
CID-776539,SID-722118,75581
CID-403934,SID-744207,36698
CID-655205,SID-617964,66543
CID-628657,SID-642412,37957
CID-576886,SID-144790,68585
CID-726331,SID-412505,7591
CID-847327,SID-451624,76745
CID-590430,SID-469846,41485
CID-310133,SID-178777,33636
CID-336555,SID-132992,36173
CID-142001,SID-656288,57520
CID-43871,SID-287429,73568
CID-154626,SID-315637,60157
CID-313943,SID-766137,85013
CID-512145,SID-241820,86664
CID-78779,SID-418270,43049
CID-225101,SID-11025,18282
CID-416143,SID-610124,57616
CID-664964,SID-239301,66793
CID-670849,SID-498421,33485
CID-704056,SID-504871,2238
CID-55261,SID-855986,2464
CID-265329,SID-685600,87484
CID-774880,SID-688617,34827
CID-589988,SID-549528,60272
CID-758719,SID-273754,43565
CID-669636,SID-493244,26876
CID-598288,SID-143995,15253
CID-416840,SID-626036,21064
CID-785716,SID-624456,40402
CID-733878,SID-268961,44019
CID-712691,SID-104698,55225
CID-880556,SID-760814,89662
CID-329531,SID-387598,34532
CID-855323,SID-116075,95750
CID-692607,SID-376250,64047
CID-247706,SID-854537,6177
CID-828361,SID-240535,97620
CID-289214,SID-713209,82826
CID-774108,SID-813829,88858
CID-744358,SID-880429,51844
CID-29277,SID-275136,54711
CID-786725,SID-183886,37811
CID-10411,SID-267750,97633
CID-182796,SID-299629,61233
CID-831912,SID-219229,91833
CID-700117,SID-72942,3456
CID-827139,SID-317776,32462
CID-498253,SID-306017,17498
CID-898903,SID-786587,44026
CID-90570,SID-67198,24913
CID-656024,SID-337465,23779
CID-449743,SID-452384,29559
CID-181940,SID-471743,86635
CID-4742,SID-387753,41350
CID-162309,SID-572366,15489
CID-194108,SID-182647,44000
CID-585102,SID-129799,8700
CID-241686,SID-867044,85829
CID-804901,SID-769395,76084
CID-285640,SID-635990,52450
CID-324617,SID-279071,27855
CID-94850,SID-404353,79247
CID-290609,SID-804318,73160
CID-64250,SID-293969,85431
CID-277240,SID-643627,17521
CID-634947,SID-495702,65251
CID-208848,SID-348858,96747
CID-659619,SID-28994,33816
CID-81523,SID-490785,59128
CID-5588,SID-243540,99160
CID-684491,SID-424745,5303
CID-666618,SID-628478,96435
CID-822056,SID-675378,87911
CID-529563,SID-58475,89347
CID-626438,SID-407278,85888
CID-594759,SID-229979,82199
CID-112173,SID-764595,21777
CID-325167,SID-787638,66728
CID-9304,SID-262159,66954
CID-294046,SID-627103,78910
CID-635852,SID-895260,67788
CID-21170,SID-692506,54655
CID-35570,SID-293405,75268
CID-531985,SID-8303,29502
CID-124718,SID-659245,3634
CID-878485,SID-309305,24880
CID-406635,SID-641291,65675
CID-796211,SID-119430,93231
CID-434536,SID-876089,73756
CID-488053,SID-794108,13752
CID-701206,SID-821051,14474
CID-598918,SID-217301,48180
CID-711949,SID-413390,48867
CID-121726,SID-506570,45046
CID-167448,SID-67516,26657
CID-372160,SID-434707,47131
CID-299734,SID-677142,82872
CID-741678,SID-832683,6608
CID-497357,SID-857616,55598
CID-528852,SID-846133,35835
CID-561116,SID-259963,71545
CID-352578,SID-827245,19938
CID-376801,SID-225607,19589
CID-72836,SID-473532,21572
CID-12305,SID-555863,19648
CID-86954,SID-831754,99209
CID-574525,SID-724071,48263
CID-216291,SID-775333,10166
CID-891916,SID-235802,89591
CID-274414,SID-335817,97520
CID-389110,SID-693639,36675
CID-662483,SID-595141,92595
CID-705048,SID-319942,70219
CID-686766,SID-614856,25979
CID-842776,SID-896388,55920
CID-737884,SID-105511,40325
CID-705954,SID-245994,82344
CID-782566,SID-600625,10338
CID-826669,SID-21936,48191
CID-752114,SID-522806,81699
CID-239495,SID-104614,87266
CID-114935,SID-725411,33369
CID-573014,SID-581332,89358
CID-564772,SID-344292,10387
CID-864450,SID-455441,47668
CID-392954,SID-201499,27621
CID-575466,SID-778809,90701
CID-828717,SID-385280,56985
CID-737242,SID-215841,32897
CID-54952,SID-692063,37552
CID-638309,SID-380807,48562
CID-483438,SID-677688,59543
CID-16844,SID-252505,69018
CID-358562,SID-2714,91619
CID-709594,SID-609707,50178
CID-898083,SID-780379,46416
CID-711666,SID-647244,89597
CID-750822,SID-460313,85467
CID-320819,SID-154515,14285
CID-249429,SID-299242,84972
CID-23898,SID-257255,79644
CID-179726,SID-695669,92998
CID-555765,SID-40961,87103
CID-230730,SID-36033,33095
CID-720964,SID-598630,26847
CID-266981,SID-529199,78782
CID-157872,SID-896594,31467
CID-586976,SID-865322,55158
CID-344248,SID-576521,27928
CID-30902,SID-39591,92704
CID-598777,SID-795751,16199
CID-39489,SID-305775,71975
CID-639618,SID-177265,43627
CID-821261,SID-750380,99450
CID-677906,SID-152041,8826
CID-696240,SID-595722,97413
CID-855048,SID-497977,89301
CID-4928,SID-599563,40586
CID-493402,SID-572313,28380
CID-611704,SID-3891,21539
CID-804387,SID-797234,46250
CID-247569,SID-435420,38363
CID-273353,SID-467496,85151
CID-518717,SID-3366,18236
CID-11514,SID-598271,77852
CID-384988,SID-656621,37940
CID-897816,SID-344916,19455
CID-298375,SID-855535,67458
CID-460862,SID-618461,69466
CID-664613,SID-490602,83961
CID-582016,SID-450276,80331
CID-175833,SID-858487,35808
CID-755137,SID-315283,72111
CID-193505,SID-329821,80874
CID-118849,SID-675263,3169
CID-236620,SID-11230,30361
CID-298617,SID-35830,69956
CID-456305,SID-777204,71575
CID-431745,SID-161750,1042
CID-759725,SID-56245,53412
CID-187848,SID-878419,74991
CID-894573,SID-413487,9279
CID-624337,SID-535922,6633
CID-32869,SID-389358,41896
CID-750171,SID-644177,9865
CID-787894,SID-742326,11219
CID-582702,SID-891799,48224
CID-370541,SID-180173,15494
CID-290727,SID-425387,65628
CID-442785,SID-150282,53719
CID-83298,SID-707824,83931
CID-110042,SID-41316,7787
CID-528042,SID-757884,52646
CID-210043,SID-298471,43156
CID-106045,SID-64526,29049
CID-271953,SID-509580,57268
CID-583289,SID-65992,85591
CID-531638,SID-8986,1694
CID-370194,SID-776083,52500
CID-898559,SID-343213,53778
CID-133373,SID-372942,14428
CID-620725,SID-161887,94961
CID-771662,SID-90168,14061
CID-758871,SID-465918,61015
CID-706291,SID-399742,61153
CID-258734,SID-552716,84381
CID-322317,SID-475639,16834
CID-715982,SID-880743,25003
CID-240295,SID-395383,58595
CID-53102,SID-586707,38644
CID-107202,SID-185346,88265
CID-363830,SID-67371,14398
CID-654175,SID-265206,85982
CID-404695,SID-644041,11636
CID-540161,SID-508653,18264
CID-678471,SID-470824,87688
CID-459627,SID-508603,79865
CID-617465,SID-601439,53117
CID-20609,SID-889194,6630
CID-180119,SID-158966,71111
CID-372885,SID-539773,47579
CID-142539,SID-898977,66863
CID-791166,SID-215872,53398
CID-671642,SID-495105,22070
CID-23066,SID-251335,29921
CID-184002,SID-698982,75157
CID-838859,SID-464081,89802
CID-47373,SID-395836,96210
CID-642457,SID-726399,15148
CID-476310,SID-270807,56910
CID-786463,SID-310939,64418
CID-114678,SID-30911,19679
CID-679382,SID-96512,46223
CID-208384,SID-60236,57548
CID-681282,SID-840822,30673
CID-205988,SID-316908,55743
CID-575254,SID-266263,45815
CID-103976,SID-788656,41929
CID-459474,SID-122206,67667
CID-149718,SID-59118,45567
CID-669445,SID-315027,4021
CID-119932,SID-190474,6564
CID-807473,SID-513691,94094
CID-383723,SID-480472,46487
CID-470457,SID-39232,98542
CID-640182,SID-638312,53369
CID-476204,SID-358622,36454
CID-578269,SID-285083,15849
CID-587688,SID-460439,28057
CID-656413,SID-333988,63259
CID-730070,SID-550637,2530
CID-495004,SID-224309,76240
CID-214414,SID-866904,30009
CID-116805,SID-73232,62668
CID-506561,SID-715335,17677
CID-337333,SID-10752,18234
CID-316841,SID-798708,47906
CID-795879,SID-343719,6607
CID-394147,SID-176151,92428
CID-285360,SID-193503,64557
CID-785479,SID-217139,83463
CID-880055,SID-572126,323
CID-53219,SID-507363,58781
CID-233651,SID-483371,12704
CID-266,SID-258996,37361
CID-363265,SID-50109,8079
CID-371207,SID-760144,37257
CID-677824,SID-884356,87231
CID-368066,SID-626498,41478
CID-721673,SID-232506,25419
CID-148895,SID-496003,26108
CID-585031,SID-633399,8105
CID-291764,SID-649992,6269
CID-467583,SID-821576,1899
CID-34324,SID-341711,71163
CID-716158,SID-7990,89706
CID-267974,SID-39052,57990
CID-583522,SID-627530,99182
CID-32688,SID-56531,18474
CID-493915,SID-120624,89857
CID-506467,SID-520357,78039
CID-162073,SID-78455,80588
CID-895850,SID-491382,19042
CID-760721,SID-515396,6326
CID-257331,SID-212425,20146
CID-574937,SID-278954,18134
CID-897733,SID-430760,7993
CID-822614,SID-729080,58434
CID-127225,SID-216798,2638
CID-752958,SID-884216,88491
CID-42669,SID-578812,76770
CID-477550,SID-280904,30262
CID-271377,SID-808765,35507
CID-778303,SID-764352,93537
CID-774025,SID-12646,24805
CID-406978,SID-823115,57452
CID-304620,SID-544760,85202
